et,at,epx,epy,epz,eox,eoy,eoz,eow,apx,apy,apz,aox,aoy,aoz,aow
1385798697.723865,1385798697.827665,1748.635000,64.287620,-1134.557000,-0.009090,-0.738010,-0.033208,0.673910,937.560172,-46.322268,-374.227188,-0.383808,-0.538180,0.687078,0.301626
1385798697.931265,1385798698.034965,1745.184000,64.427810,-1134.855000,-0.008962,-0.737147,-0.033069,0.674864,934.846442,-47.911913,-373.795047,-0.386103,-0.537335,0.687069,0.300220
1385798698.242365,1385798698.242365,1740.082000,64.642550,-1135.278000,-0.009920,-0.735949,-0.034064,0.676107,933.031223,-48.994495,-373.492178,-0.387264,-0.537536,0.686265,0.300203
1385798698.968065,1385798698.345965,1728.122000,65.149400,-1136.205000,-0.008363,-0.732951,-0.034467,0.679356,931.331830,-50.019805,-373.202987,-0.387659,-0.537499,0.685868,0.300666
1385798699.071665,1385798699.071665,1726.509000,65.213590,-1136.321000,-0.007600,-0.732457,-0.033865,0.679927,928.101934,-52.160922,-372.629983,-0.388974,-0.536619,0.682322,0.308506
1385798699.278965,1385798699.278965,1723.135000,65.338310,-1136.558000,-0.006661,-0.731379,-0.032820,0.681148,926.230791,-53.282104,-372.316520,-0.391714,-0.534016,0.682993,0.308070
1385798699.486365,1385798699.486365,1719.783000,65.457240,-1136.777000,-0.007138,-0.729267,-0.032880,0.683402,924.624934,-54.200080,-372.037230,-0.394992,-0.532708,0.682012,0.308324
1385798699.590265,1385798699.590265,1718.201000,65.512490,-1136.872000,-0.006972,-0.727605,-0.033564,0.685139,922.846472,-55.100684,-371.775818,-0.398072,-0.530521,0.683279,0.305313
1385798699.797565,1385798699.797565,1714.912000,65.623860,-1137.040000,-0.005863,-0.722520,-0.033989,0.690489,918.950830,-56.932757,-371.265895,-0.408755,-0.521987,0.687190,0.297016
1385798700.005065,1385798700.005065,1711.823000,65.724030,-1137.141000,-0.005209,-0.715977,-0.033595,0.697296,914.765240,-58.852318,-370.735093,-0.420730,-0.512177,0.690227,0.290254
1385798700.212365,1385798700.212365,1708.628000,65.822680,-1137.178000,-0.004646,-0.706990,-0.034754,0.706354,912.342248,-60.308593,-370.302456,-0.430888,-0.507976,0.684914,0.295278
1385798700.316165,1385798700.316165,1706.978000,65.872180,-1137.162000,-0.004194,-0.701190,-0.034926,0.712107,910.641138,-61.139916,-370.098471,-0.436817,-0.504317,0.682617,0.298141
1385798700.523665,1385798700.523665,1704.019000,65.953830,-1137.060000,-0.002486,-0.689174,-0.034025,0.723792,907.190238,-63.230659,-369.384016,-0.440446,-0.503729,0.667398,0.326872
1385798700.731065,1385798700.731065,1700.975000,66.024220,-1136.835000,-0.001040,-0.674350,-0.032337,0.737703,903.135180,-64.107573,-369.066473,-0.464905,-0.477082,0.677881,0.311019
1385798700.834865,1385798700.834865,1699.545000,66.052610,-1136.683000,-0.000744,-0.666613,-0.031557,0.744735,901.797506,-64.532233,-368.933466,-0.475224,-0.468713,0.677497,0.308980
1385798701.042365,1385798701.042365,1696.589000,66.104920,-1136.264000,-0.000857,-0.648456,-0.030709,0.760632,899.030036,-65.486029,-368.584918,-0.491417,-0.461119,0.665637,0.320634
1385798701.249965,1385798701.249965,1693.657000,66.154440,-1135.656000,0.000636,-0.627213,-0.029134,0.778303,895.678229,-66.522449,-368.182820,-0.507551,-0.453148,0.650457,0.337572
1385798701.457465,1385798701.457465,1690.771000,66.152420,-1134.932000,0.001100,-0.604294,-0.025101,0.796365,890.074958,-67.708503,-367.719338,-0.529443,-0.436053,0.642331,0.341994
1385798701.561165,1385798701.561165,1689.415000,66.139210,-1134.533000,0.001398,-0.592997,-0.023872,0.804849,888.447875,-67.985849,-367.602252,-0.539284,-0.429639,0.635523,0.347411
1385798701.768665,1385798701.768665,1686.609000,66.087670,-1133.555000,0.000608,-0.567663,-0.021478,0.822981,883.990166,-68.629211,-367.329582,-0.561529,-0.414430,0.622015,0.355008
1385798701.976165,1385798701.976165,1683.884000,66.004430,-1132.403000,0.000188,-0.539477,-0.020529,0.841750,884.496367,-69.382692,-367.071948,-0.565299,-0.320749,0.655192,0.385073
1385798702.287265,1385798702.287265,1680.058000,65.886950,-1130.376000,0.003614,-0.494209,-0.017318,0.869163,879.974581,-69.147181,-366.381748,-0.601466,-0.289929,0.631872,0.393596
1385798702.702065,1385798702.805765,1675.411000,65.734450,-1127.098000,0.004206,-0.432067,-0.014110,0.901721,878.908642,-63.119279,-368.777282,-0.558293,-0.271722,0.677995,0.393445
1385798703.013165,1385798703.013165,1672.251000,65.606890,-1124.217000,0.006907,-0.382721,-0.011995,0.923760,875.640555,-62.335450,-368.340979,-0.585616,-0.223581,0.684751,0.371729
1385798703.116865,1385798703.116865,1671.214000,65.558040,-1123.116000,0.007962,-0.365210,-0.010049,0.930837,873.852711,-62.002632,-368.017408,-0.597613,-0.211325,0.678664,0.370966
1385798703.324165,1385798703.324165,1669.441000,65.454510,-1121.017000,0.009439,-0.333011,-0.007004,0.942850,870.813915,-60.816110,-367.933929,-0.620533,-0.160211,0.683065,0.350276
1385798703.427865,1385798703.427865,1668.529000,65.392430,-1119.813000,0.010135,-0.315176,-0.005693,0.948962,868.950063,-60.280300,-367.662548,-0.632575,-0.148252,0.676004,0.347692
1385798703.635565,1385798703.635565,1666.918000,65.265330,-1117.426000,0.012404,-0.281563,-0.002408,0.959460,867.942237,-59.437349,-368.016722,-0.642170,-0.055854,0.688937,0.331457
1385798703.842665,1385798703.842665,1665.541000,65.128770,-1115.052000,0.015066,-0.251042,0.001037,0.967858,864.727952,-57.870580,-367.699328,-0.661681,-0.025960,0.678729,0.317540
1385798703.946165,1385798703.946165,1664.843000,65.049560,-1113.702000,0.013918,-0.235296,0.002185,0.971822,863.040565,-57.009047,-367.662548,-0.669926,-0.009760,0.675803,0.307235
1385798704.153465,1385798704.153465,1663.689000,64.904650,-1111.196000,0.014554,-0.206836,0.005166,0.978254,862.061643,-56.312189,-367.879739,-0.677776,0.072568,0.680748,0.268207
1385798704.257365,1385798704.257365,1663.117000,64.819950,-1109.789000,0.015988,-0.191181,0.007041,0.981399,860.563464,-55.485224,-367.891538,0.685071,-0.086019,-0.674520,-0.261344
1385798704.464565,1385798704.464565,1662.192000,64.657980,-1107.180000,0.018381,-0.162032,0.009266,0.986571,855.322330,-52.507776,-367.939577,0.694620,-0.123875,-0.669237,-0.232981
1385798704.568265,1385798704.568265,1661.743000,64.567950,-1105.715000,0.016580,-0.144925,0.008681,0.989266,854.099442,-51.782904,-368.068948,0.702280,-0.132231,-0.662255,-0.225247
1385798704.775665,1385798704.775665,1661.027000,64.397500,-1102.885000,0.019463,-0.110302,0.007527,0.993679,851.112652,-50.055349,-368.192844,0.723071,-0.143817,-0.638305,-0.221475
1385798704.879365,1385798704.879365,1660.757000,64.307290,-1101.530000,0.025896,-0.093719,0.007801,0.995231,849.734501,-49.222553,-368.401202,0.730688,-0.154421,-0.627081,-0.221402
1385798705.086865,1385798705.086865,1660.334000,64.093790,-1098.626000,0.025547,-0.060323,0.008725,0.997814,849.807825,-49.303524,-368.217746,0.685481,-0.331023,-0.599475,-0.247325
1385798705.294365,1385798705.294365,1660.121000,63.903400,-1095.822000,0.021524,-0.028213,0.012510,0.999292,848.375635,-47.810128,-369.867521,0.676973,-0.387547,-0.585042,-0.221902
1385798705.398065,1385798705.398065,1660.078000,63.802160,-1094.279000,0.023166,-0.010219,0.013579,0.999587,847.407218,-46.698547,-370.443365,0.673479,-0.410559,-0.579159,-0.206016
1385798705.605465,1385798705.605465,1660.150000,63.591540,-1091.329000,0.028276,0.023808,0.014353,0.999214,847.642621,-46.494508,-367.876137,0.632783,-0.540065,-0.486050,-0.267715
1385798705.709165,1385798705.709165,1660.255000,63.483040,-1089.925000,0.029886,0.039991,0.014701,0.998645,847.341416,-45.523182,-368.226250,0.647904,-0.537471,-0.469422,-0.266435
1385798705.916565,1385798705.916565,1660.619000,63.246820,-1086.982000,0.030182,0.074233,0.013605,0.996691,847.283115,-44.267692,-365.257468,0.626082,-0.609040,-0.373365,-0.312555
1385798706.020265,1385798706.020265,1660.861000,63.133890,-1085.588000,0.029797,0.090451,0.012202,0.995380,847.193323,-43.125859,-365.941565,0.635777,-0.610763,-0.360656,-0.304440
1385798706.227665,1385798706.227665,1661.516000,62.899750,-1082.672000,0.031118,0.122924,0.011635,0.991860,847.115558,-42.124532,-365.309613,0.633181,-0.625705,-0.241949,-0.386051
1385798706.331365,1385798706.331365,1661.896000,62.787950,-1081.288000,0.031140,0.137371,0.011597,0.989962,847.336874,-41.125590,-365.955624,0.644043,-0.624609,-0.226268,-0.379309
1385798706.434965,1385798706.434965,1662.364000,62.666930,-1079.771000,0.030826,0.152441,0.012347,0.987755,847.570227,-40.115584,-366.702749,0.653019,-0.623982,-0.212817,-0.372721
1385798706.642365,1385798706.642365,1663.334000,62.451260,-1077.027000,0.029458,0.177386,0.013231,0.983611,847.070926,-38.652798,-364.739947,-0.611179,0.662516,0.134195,0.411733
1385798706.745965,1385798706.745965,1663.929000,62.336640,-1075.529000,0.029861,0.189900,0.014083,0.981248,847.579112,-37.878557,-365.657767,-0.601012,0.675587,0.133691,0.405579
1385798706.953165,1385798706.953165,1665.111000,62.124780,-1072.825000,0.031899,0.209361,0.015983,0.977187,847.382535,-37.006750,-364.661419,-0.526412,0.706863,0.032491,0.471360
1385798707.056765,1385798707.056765,1665.812000,62.004880,-1071.348000,0.032573,0.218399,0.017177,0.975164,848.236455,-36.330077,-365.494934,-0.520288,0.714043,0.032046,0.467349
1385798707.471165,1385798707.367565,1668.675000,61.578730,-1065.860000,0.031150,0.248000,0.019154,0.968070,848.654288,-34.531524,-364.621110,-0.466284,0.743185,-0.010603,0.479732
1385798707.678565,1385798707.574665,1670.283000,61.361780,-1063.069000,0.031672,0.257776,0.021498,0.965446,848.654288,-34.531524,-364.621110,-0.466284,0.743185,-0.010603,0.479732
1385798707.988965,1385798707.782765,1672.753000,61.042250,-1058.927000,0.030662,0.264566,0.020424,0.963664,850.336490,-33.589402,-365.868288,-0.461892,0.748937,-0.009173,0.475043
1385798708.092565,1385798708.092565,1673.568000,60.941130,-1057.580000,0.029916,0.265723,0.020428,0.963368,853.032036,-32.080939,-368.035863,-0.455042,0.754322,-0.005938,0.473181
1385798708.196165,1385798708.196165,1674.475000,60.831800,-1056.090000,0.028377,0.266710,0.020931,0.963131,854.287819,-31.392573,-369.038334,-0.451117,0.757085,-0.002295,0.472558
1385798708.403465,1385798708.403465,1676.142000,60.638870,-1053.363000,0.027968,0.268497,0.020984,0.962646,856.043515,-30.468403,-370.475624,-0.448395,0.758933,-0.000390,0.472188
1385798708.507165,1385798708.507165,1677.072000,60.533690,-1051.859000,0.028278,0.269536,0.021019,0.962346,857.279537,-29.762367,-371.442434,-0.446237,0.760360,0.000328,0.471938
1385798708.716765,1385798708.716765,1678.867000,60.325640,-1048.967000,0.029459,0.271328,0.019688,0.961835,859.491591,-28.563593,-373.205335,-0.443854,0.761418,-0.000117,0.472478
1385798708.921765,1385798708.921765,1680.610000,60.122030,-1046.184000,0.028053,0.273245,0.020883,0.961309,861.688812,-27.336195,-374.895336,-0.443198,0.762766,0.001519,0.470915
